timestamp,experiment_id,source_location,protocol,dst_ip,packet_size,probe_index,success,rtt_ms,send_timestamp,recv_timestamp
2026-07-13T02:26:29,e51ebce164bf4f50960ed322bec09a05,sg,tcp,8.8.8.8,256,9,False,,88415.375,
2026-07-13T02:26:29,e51ebce164bf4f50960ed322bec09a05,sg,tcp,8.8.8.8,256,10,False,,88416.64,
2026-07-13T02:26:29,e51ebce164bf4f50960ed322bec09a05,sg,tcp,8.8.8.8,256,11,False,,88417.906,
2026-07-13T02:26:29,e51ebce164bf4f50960ed322bec09a05,sg,tcp,8.8.8.8,256,12,False,,88419.171,
2026-07-13T02:26:29,e51ebce164bf4f50960ed322bec09a05,sg,tcp,8.8.8.8,256,13,False,,88420.421,
2026-07-13T02:26:29,e51ebce164bf4f50960ed322bec09a05,sg,tcp,8.8.8.8,256,14,False,,88421.687,
2026-07-13T02:26:29,e51ebce164bf4f50960ed322bec09a05,sg,tcp,8.8.8.8,256,15,False,,88422.984,
2026-07-13T02:26:29,e51ebce164bf4f50960ed322bec09a05,sg,tcp,8.8.8.8,256,16,False,,88424.265,
2026-07-13T02:26:29,e51ebce164bf4f50960ed322bec09a05,sg,tcp,8.8.8.8,256,17,False,,88425.531,
2026-07-13T02:26:29,e51ebce164bf4f50960ed322bec09a05,sg,tcp,8.8.8.8,256,18,False,,88426.796,
2026-07-13T02:26:29,e51ebce164bf4f50960ed322bec09a05,sg,tcp,8.8.8.8,256,19,False,,88428.062,
2026-07-13T02:26:29,e51ebce164bf4f50960ed322bec09a05,sg,tcp,8.8.8.8,256,20,False,,88429.328,
2026-07-13T02:26:29,e51ebce164bf4f50960ed322bec09a05,sg,tcp,8.8.8.8,256,21,False,,88430.593,
2026-07-13T02:26:29,e51ebce164bf4f50960ed322bec09a05,sg,tcp,8.8.8.8,256,22,False,,88431.953,
2026-07-13T02:26:29,e51ebce164bf4f50960ed322bec09a05,sg,tcp,8.8.8.8,256,23,False,,88433.218,
2026-07-13T02:26:29,e51ebce164bf4f50960ed322bec09a05,sg,tcp,8.8.8.8,256,24,False,,88434.468,
2026-07-13T02:26:29,e51ebce164bf4f50960ed322bec09a05,sg,tcp,8.8.8.8,256,25,False,,88435.75,
2026-07-13T02:26:29,e51ebce164bf4f50960ed322bec09a05,sg,tcp,8.8.8.8,256,26,False,,88437.015,
2026-07-13T02:26:29,e51ebce164bf4f50960ed322bec09a05,sg,tcp,8.8.8.8,256,27,False,,88438.296,
2026-07-13T02:26:29,e51ebce164bf4f50960ed322bec09a05,sg,tcp,8.8.8.8,256,28,False,,88439.562,
2026-07-13T02:26:29,e51ebce164bf4f50960ed322bec09a05,sg,tcp,8.8.8.8,256,29,False,,88440.828,
2026-07-13T02:27:07,4e923fdf4a2f45739c5a5f6b579da1ed,sg,tcp,8.8.8.8,512,0,False,,88441.953,
2026-07-13T02:27:07,4e923fdf4a2f45739c5a5f6b579da1ed,sg,tcp,8.8.8.8,512,1,False,,88443.218,
2026-07-13T02:27:07,4e923fdf4a2f45739c5a5f6b579da1ed,sg,tcp,8.8.8.8,512,2,False,,88444.484,
2026-07-13T02:27:07,4e923fdf4a2f45739c5a5f6b579da1ed,sg,tcp,8.8.8.8,512,3,False,,88445.765,
2026-07-13T02:27:07,4e923fdf4a2f45739c5a5f6b579da1ed,sg,tcp,8.8.8.8,512,4,False,,88447.046,
2026-07-13T02:27:07,4e923fdf4a2f45739c5a5f6b579da1ed,sg,tcp,8.8.8.8,512,5,False,,88448.312,
2026-07-13T02:27:07,4e923fdf4a2f45739c5a5f6b579da1ed,sg,tcp,8.8.8.8,512,6,False,,88449.593,
2026-07-13T02:27:07,4e923fdf4a2f45739c5a5f6b579da1ed,sg,tcp,8.8.8.8,512,7,False,,88450.875,
